label,ch0_norm,ch1_norm,ch2_norm,ch3_norm,ch4_norm,qw,qx,qy,qz
V,0.5107,0.0000,0.0000,0.8137,1.0000,-0.0963,-0.7488,-0.0893,0.6497
V,0.5143,0.0000,0.0000,0.8120,1.0000,-0.0957,-0.7485,-0.0887,0.6502
V,0.5071,0.0000,0.0000,0.8120,1.0000,-0.0982,-0.7484,-0.0912,0.6495
V,0.5179,0.0000,0.0000,0.8128,1.0000,-0.0986,-0.7493,-0.0909,0.6485
V,0.5500,0.0000,0.0000,0.8145,1.0000,-0.0994,-0.7476,-0.0898,0.6505
V,0.5500,0.0000,0.0000,0.8238,1.0000,-0.0992,-0.7474,-0.0882,0.6509
V,0.5536,0.0000,0.0000,0.8229,1.0000,-0.0991,-0.7472,-0.0887,0.6512
V,0.5214,0.0000,0.0000,0.8204,1.0000,-0.0980,-0.7471,-0.0874,0.6517
V,0.5536,0.0000,0.0000,0.8196,1.0000,-0.0966,-0.7477,-0.0860,0.6513
V,0.5571,0.0000,0.0000,0.8246,1.0000,-0.0961,-0.7482,-0.0868,0.6508
V,0.5143,0.0000,0.0000,0.8196,1.0000,-0.0947,-0.7476,-0.0856,0.6517
V,0.5536,0.0000,0.0000,0.8170,1.0000,-0.0944,-0.7479,-0.0858,0.6515
V,0.5214,0.0000,0.0000,0.8162,1.0000,-0.0948,-0.7474,-0.0874,0.6518
V,0.5536,0.0000,0.0000,0.8128,1.0000,-0.0933,-0.7468,-0.0866,0.6527
V,0.5536,0.0000,0.0000,0.8179,1.0000,-0.0935,-0.7470,-0.0880,0.6523
V,0.5679,0.0000,0.0000,0.8153,1.0000,-0.0917,-0.7462,-0.0875,0.6535
V,0.5714,0.0000,0.0000,0.8162,1.0000,-0.0908,-0.7459,-0.0881,0.6539
V,0.5750,0.0000,0.0000,0.8212,1.0000,-0.0912,-0.7449,-0.0906,0.6547
V,0.5750,0.0000,0.0000,0.8238,1.0000,-0.0944,-0.7430,-0.0951,0.6558
V,0.5750,0.0000,0.0000,0.8297,1.0000,-0.0928,-0.7430,-0.0917,0.6564
V,0.5750,0.0000,0.0000,0.8280,1.0000,-0.0935,-0.7424,-0.0926,0.6569
V,0.5750,0.0000,0.0000,0.8255,1.0000,-0.0933,-0.7425,-0.0925,0.6569
V,0.5679,0.0000,0.0000,0.8212,1.0000,-0.0923,-0.7431,-0.0908,0.6565
V,0.5643,0.0000,0.0000,0.8204,1.0000,-0.0934,-0.7435,-0.0928,0.6557
V,0.5607,0.0000,0.0000,0.8204,1.0000,-0.0936,-0.7446,-0.0925,0.6544
V,0.5536,0.0000,0.0000,0.8187,1.0000,-0.0936,-0.7452,-0.0930,0.6536
V,0.5571,0.0000,0.0000,0.8170,1.0000,-0.0930,-0.7448,-0.0930,0.6542
V,0.5214,0.0000,0.0000,0.8170,1.0000,-0.0928,-0.7451,-0.0923,0.6541
V,0.5179,0.0000,0.0000,0.8187,1.0000,-0.0936,-0.7451,-0.0926,0.6539
V,0.5571,0.0000,0.0000,0.8187,1.0000,-0.0938,-0.7453,-0.0920,0.6536
V,0.5607,0.0000,0.0000,0.8204,1.0000,-0.0928,-0.7463,-0.0899,0.6530
V,0.5607,0.0000,0.0000,0.8246,1.0000,-0.0925,-0.7467,-0.0890,0.6527
V,0.5607,0.0000,0.0000,0.8288,1.0000,-0.0918,-0.7478,-0.0889,0.6515
V,0.5679,0.0000,0.0000,0.8229,1.0000,-0.0909,-0.7491,-0.0890,0.6501
V,0.5607,0.0000,0.0000,0.8204,1.0000,-0.0905,-0.7491,-0.0886,0.6503
V,0.5536,0.0000,0.0000,0.8297,1.0000,-0.0901,-0.7493,-0.0883,0.6501
V,0.5536,0.0000,0.0000,0.8221,1.0000,-0.0897,-0.7488,-0.0882,0.6508
V,0.5500,0.0000,0.0000,0.8229,1.0000,-0.0897,-0.7482,-0.0876,0.6516
V,0.5286,0.0000,0.0000,0.8263,1.0000,-0.0901,-0.7482,-0.0879,0.6514
V,0.5214,0.0000,0.0000,0.8229,1.0000,-0.0901,-0.7485,-0.0873,0.6512
V,0.5250,0.0000,0.0000,0.8238,1.0000,-0.0885,-0.7476,-0.0854,0.6526
V,0.5643,0.0000,0.0000,0.8272,1.0000,-0.0888,-0.7490,-0.0854,0.6509
V,0.6143,0.0000,0.0000,0.8331,1.0000,-0.0890,-0.7490,-0.0854,0.6510
V,0.6107,0.0000,0.0000,0.8347,1.0000,-0.0909,-0.7509,-0.0844,0.6487
V,0.5679,0.0000,0.0000,0.8449,1.0000,-0.0914,-0.7515,-0.0833,0.6480
V,0.5750,0.0000,0.0000,0.8406,1.0000,-0.0914,-0.7506,-0.0826,0.6492
V,0.5643,0.0000,0.0000,0.8449,1.0000,-0.0919,-0.7512,-0.0820,0.6484
V,0.5643,0.0000,0.0000,0.8381,1.0000,-0.0918,-0.7510,-0.0823,0.6486
V,0.5679,0.0000,0.0000,0.8406,1.0000,-0.0909,-0.7507,-0.0822,0.6492
V,0.5714,0.0000,0.0000,0.8347,1.0000,-0.0905,-0.7507,-0.0818,0.6493
V,0.5679,0.0000,0.0000,0.8339,1.0000,-0.0914,-0.7512,-0.0821,0.6486
V,0.5714,0.0000,0.0000,0.8356,1.0000,-0.0932,-0.7542,-0.0814,0.6449
V,0.6071,0.0000,0.0000,0.8305,1.0000,-0.0922,-0.7540,-0.0788,0.6456
V,0.5643,0.0000,0.0000,0.8322,1.0000,-0.0939,-0.7543,-0.0783,0.6450
V,0.5679,0.0000,0.0000,0.8297,1.0000,-0.0954,-0.7559,-0.0781,0.6430
V,0.5643,0.0000,0.0000,0.8263,1.0000,-0.0944,-0.7553,-0.0770,0.6439
V,0.5571,0.0000,0.0000,0.8272,1.0000,-0.0939,-0.7565,-0.0766,0.6426
V,0.5750,0.0000,0.0000,0.8255,1.0000,-0.0931,-0.7561,-0.0776,0.6431
V,0.5714,0.0000,0.0000,0.8255,1.0000,-0.0913,-0.7558,-0.0760,0.6440
H,0.3893,0.0000,0.0000,1.0000,1.0000,0.4532,0.4301,0.6436,0.4421
H,0.3964,0.0000,0.0000,1.0000,1.0000,0.4529,0.4304,0.6437,0.4419
H,0.3964,0.0000,0.0000,1.0000,1.0000,0.4522,0.4299,0.6440,0.4427
H,0.4036,0.0000,0.0000,1.0000,1.0000,0.4531,0.4300,0.6440,0.4417
H,0.3964,0.0000,0.0000,1.0000,1.0000,0.4525,0.4299,0.6439,0.4425
H,0.3929,0.0000,0.0000,1.0000,1.0000,0.4530,0.4282,0.6437,0.4440
H,0.3893,0.0000,0.0000,1.0000,1.0000,0.4544,0.4261,0.6447,0.4431
H,0.3929,0.0000,0.0000,1.0000,1.0000,0.4538,0.4246,0.6447,0.4451
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4537,0.4247,0.6443,0.4457
H,0.3821,0.0000,0.0000,1.0000,1.0000,0.4543,0.4264,0.6440,0.4438
H,0.4036,0.0000,0.0000,1.0000,1.0000,0.4532,0.4277,0.6437,0.4442
H,0.3893,0.0000,0.0000,1.0000,1.0000,0.4526,0.4284,0.6432,0.4448
H,0.3893,0.0000,0.0000,1.0000,1.0000,0.4528,0.4296,0.6432,0.4435
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4521,0.4293,0.6430,0.4448
H,0.3786,0.0000,0.0000,1.0000,1.0000,0.4530,0.4293,0.6427,0.4444
H,0.3929,0.0000,0.0000,1.0000,1.0000,0.4531,0.4294,0.6426,0.4442
H,0.3893,0.0000,0.0000,1.0000,1.0000,0.4521,0.4295,0.6424,0.4455
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4529,0.4291,0.6420,0.4455
H,0.3893,0.0000,0.0000,1.0000,1.0000,0.4537,0.4296,0.6420,0.4443
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4527,0.4285,0.6415,0.4471
H,0.3964,0.0000,0.0000,1.0000,1.0000,0.4536,0.4286,0.6415,0.4461
H,0.3964,0.0000,0.0000,1.0000,1.0000,0.4533,0.4287,0.6421,0.4455
H,0.3893,0.0000,0.0000,1.0000,1.0000,0.4526,0.4283,0.6412,0.4478
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4540,0.4286,0.6413,0.4459
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4531,0.4287,0.6419,0.4459
H,0.3893,0.0000,0.0000,1.0000,1.0000,0.4529,0.4283,0.6412,0.4475
H,0.3536,0.0000,0.0000,1.0000,1.0000,0.4545,0.4296,0.6411,0.4448
H,0.3821,0.0000,0.0000,1.0000,1.0000,0.4545,0.4297,0.6400,0.4462
H,0.3893,0.0000,0.0000,1.0000,1.0000,0.4553,0.4299,0.6396,0.4459
H,0.3929,0.0000,0.0000,1.0000,1.0000,0.4529,0.4297,0.6407,0.4469
H,0.3893,0.0000,0.0000,1.0000,1.0000,0.4529,0.4285,0.6404,0.4484
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4540,0.4293,0.6409,0.4460
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4526,0.4289,0.6407,0.4479
H,0.3821,0.0000,0.0000,1.0000,1.0000,0.4539,0.4288,0.6399,0.4480
H,0.3821,0.0000,0.0000,1.0000,1.0000,0.4548,0.4290,0.6396,0.4473
H,0.3893,0.0000,0.0000,1.0000,1.0000,0.4540,0.4283,0.6399,0.4482
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4555,0.4288,0.6395,0.4469
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4551,0.4288,0.6396,0.4471
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4549,0.4283,0.6402,0.4469
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4551,0.4281,0.6405,0.4465
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4542,0.4276,0.6411,0.4471
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4553,0.4274,0.6409,0.4464
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4552,0.4272,0.6410,0.4465
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4553,0.4271,0.6407,0.4470
H,0.3571,0.0000,0.0000,1.0000,1.0000,0.4562,0.4270,0.6407,0.4462
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4564,0.4268,0.6404,0.4467
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4559,0.4273,0.6405,0.4464
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4556,0.4271,0.6399,0.4479
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4558,0.4276,0.6401,0.4468
H,0.3821,0.0000,0.0000,1.0000,1.0000,0.4556,0.4279,0.6397,0.4474
H,0.3786,0.0000,0.0000,1.0000,1.0000,0.4558,0.4278,0.6394,0.4477
H,0.3821,0.0000,0.0000,1.0000,1.0000,0.4556,0.4280,0.6395,0.4476
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4556,0.4277,0.6396,0.4477
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4557,0.4277,0.6395,0.4477
H,0.3536,0.0000,0.0000,1.0000,1.0000,0.4555,0.4274,0.6395,0.4482
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4557,0.4272,0.6394,0.4484
H,0.3786,0.0000,0.0000,1.0000,1.0000,0.4562,0.4272,0.6390,0.4485
H,0.4000,0.0000,0.0000,1.0000,1.0000,0.4553,0.4272,0.6393,0.4489
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4554,0.4266,0.6392,0.4494
H,0.3857,0.0000,0.0000,1.0000,1.0000,0.4559,0.4269,0.6392,0.4487
H,0.3464,0.0000,0.0000,1.0000,1.0000,0.4558,0.4268,0.6390,0.4493
H,0.3464,0.0000,0.0000,1.0000,1.0000,0.4559,0.4268,0.6385,0.4497
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4561,0.4269,0.6384,0.4496
H,0.3786,0.0000,0.0000,1.0000,1.0000,0.4552,0.4266,0.6385,0.4506
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4562,0.4269,0.6386,0.4493
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4568,0.4272,0.6398,0.4466
H,0.3464,0.0000,0.0000,1.0000,1.0000,0.4560,0.4269,0.6390,0.4488
H,0.3536,0.0000,0.0000,1.0000,1.0000,0.4562,0.4265,0.6385,0.4496
H,0.3536,0.0000,0.0000,1.0000,1.0000,0.4562,0.4262,0.6392,0.4491
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4557,0.4252,0.6373,0.4531
H,0.3536,0.0000,0.0000,1.0000,1.0000,0.4560,0.4253,0.6361,0.4545
H,0.3464,0.0000,0.0000,1.0000,1.0000,0.4562,0.4260,0.6364,0.4532
H,0.3429,0.0000,0.0000,1.0000,1.0000,0.4551,0.4252,0.6361,0.4554
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4554,0.4251,0.6363,0.4549
H,0.3786,0.0000,0.0000,1.0000,1.0000,0.4565,0.4250,0.6370,0.4529
H,0.3536,0.0000,0.0000,1.0000,1.0000,0.4557,0.4249,0.6369,0.4540
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4560,0.4251,0.6360,0.4547
H,0.3536,0.0000,0.0000,1.0000,1.0000,0.4568,0.4260,0.6364,0.4526
H,0.3464,0.0000,0.0000,1.0000,1.0000,0.4556,0.4260,0.6363,0.4539
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4561,0.4261,0.6366,0.4529
H,0.3464,0.0000,0.0000,1.0000,1.0000,0.4559,0.4261,0.6369,0.4528
H,0.3536,0.0000,0.0000,1.0000,1.0000,0.4561,0.4260,0.6365,0.4532
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4569,0.4261,0.6360,0.4530
H,0.3429,0.0000,0.0000,1.0000,1.0000,0.4565,0.4258,0.6362,0.4533
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4571,0.4257,0.6365,0.4524
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4573,0.4253,0.6365,0.4526
H,0.3429,0.0000,0.0000,1.0000,1.0000,0.4573,0.4253,0.6365,0.4526
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4553,0.4252,0.6368,0.4542
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4554,0.4250,0.6375,0.4535
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4550,0.4247,0.6379,0.4536
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4553,0.4250,0.6381,0.4528
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4550,0.4250,0.6382,0.4528
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4550,0.4254,0.6384,0.4522
H,0.3429,0.0000,0.0000,1.0000,1.0000,0.4559,0.4248,0.6385,0.4517
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4564,0.4250,0.6385,0.4511
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4559,0.4246,0.6379,0.4528
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4559,0.4248,0.6375,0.4531
H,0.3429,0.0000,0.0000,1.0000,1.0000,0.4559,0.4245,0.6368,0.4543
H,0.3464,0.0000,0.0000,1.0000,1.0000,0.4558,0.4247,0.6366,0.4545
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4559,0.4252,0.6366,0.4541
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4553,0.4252,0.6366,0.4547
H,0.3500,0.0000,0.0000,1.0000,1.0000,0.4565,0.4248,0.6365,0.4539
H,0.3429,0.0000,0.0000,1.0000,1.0000,0.4564,0.4247,0.6370,0.4534
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4562,0.4243,0.6371,0.4538
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4572,0.4241,0.6371,0.4531
H,0.3429,0.0000,0.0000,1.0000,1.0000,0.4569,0.4241,0.6371,0.4532
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4571,0.4241,0.6371,0.4531
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4576,0.4239,0.6375,0.4523
H,0.3250,0.0000,0.0000,1.0000,1.0000,0.4577,0.4234,0.6375,0.4525
H,0.3429,0.0000,0.0000,1.0000,1.0000,0.4586,0.4235,0.6369,0.4525
H,0.3214,0.0000,0.0000,1.0000,1.0000,0.4576,0.4232,0.6371,0.4533
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4573,0.4232,0.6375,0.4532
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4587,0.4229,0.6372,0.4525
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4579,0.4227,0.6376,0.4529
H,0.3286,0.0000,0.0000,1.0000,1.0000,0.4584,0.4222,0.6373,0.4534
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4599,0.4221,0.6370,0.4523
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4605,0.4219,0.6368,0.4521
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4600,0.4222,0.6367,0.4525
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4597,0.4219,0.6365,0.4534
H,0.3321,0.0000,0.0000,1.0000,1.0000,0.4594,0.4225,0.6374,0.4518
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4589,0.4222,0.6375,0.4525
H,0.3321,0.0000,0.0000,1.0000,1.0000,0.4591,0.4227,0.6384,0.4506
H,0.3464,0.0000,0.0000,1.0000,1.0000,0.4582,0.4222,0.6384,0.4520
H,0.3429,0.0000,0.0000,1.0000,1.0000,0.4587,0.4221,0.6381,0.4520
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4585,0.4224,0.6388,0.4508
H,0.3286,0.0000,0.0000,1.0000,1.0000,0.4570,0.4217,0.6389,0.4530
H,0.3321,0.0000,0.0000,1.0000,1.0000,0.4579,0.4218,0.6392,0.4514
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4573,0.4218,0.6398,0.4513
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4565,0.4214,0.6397,0.4525
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4573,0.4214,0.6395,0.4519
H,0.3286,0.0000,0.0000,1.0000,1.0000,0.4567,0.4211,0.6397,0.4527
H,0.3321,0.0000,0.0000,1.0000,1.0000,0.4573,0.4213,0.6393,0.4524
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4579,0.4208,0.6393,0.4521
H,0.3321,0.0000,0.0000,1.0000,1.0000,0.4590,0.4213,0.6393,0.4506
H,0.3393,0.0000,0.0000,1.0000,1.0000,0.4583,0.4217,0.6392,0.4512
H,0.3321,0.0000,0.0000,1.0000,1.0000,0.4564,0.4222,0.6399,0.4517
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4553,0.4222,0.6402,0.4523
H,0.3357,0.0000,0.0000,1.0000,1.0000,0.4562,0.4225,0.6404,0.4507
H,0.3321,0.0000,0.0000,1.0000,1.0000,0.4564,0.4226,0.6398,0.4514
H,0.2964,0.0000,0.0000,1.0000,1.0000,0.4568,0.4224,0.6395,0.4515
H,0.3321,0.0000,0.0000,1.0000,1.0000,0.4572,0.4229,0.6392,0.4513
H,0.3250,0.0000,0.0000,1.0000,1.0000,0.4574,0.4228,0.6391,0.4511
H,0.2893,0.0000,0.0000,1.0000,1.0000,0.4582,0.4231,0.6385,0.4509
H,0.3286,0.0000,0.0000,1.0000,1.0000,0.4576,0.4228,0.6384,0.4521
H,0.3250,0.0000,0.0000,1.0000,1.0000,0.4578,0.4228,0.6384,0.4517
H,0.2964,0.0000,0.0000,1.0000,1.0000,0.4580,0.4235,0.6381,0.4513
H,0.3214,0.0000,0.0000,1.0000,1.0000,0.4574,0.4234,0.6378,0.4524
H,0.3286,0.0000,0.0000,1.0000,1.0000,0.4575,0.4241,0.6379,0.4515
H,0.3286,0.0000,0.0000,1.0000,1.0000,0.4567,0.4241,0.6382,0.4519
H,0.3286,0.0000,0.0000,1.0000,1.0000,0.4563,0.4243,0.6382,0.4523
H,0.4607,0.0000,0.0000,0.8777,1.0000,0.4781,0.4127,0.6362,0.4432
H,0.4643,0.0000,0.0000,0.8744,1.0000,0.4778,0.4133,0.6362,0.4429
H,0.4607,0.0000,0.0030,0.8735,1.0000,0.4773,0.4131,0.6362,0.4437
H,0.4643,0.0000,0.0138,0.8735,0.8558,0.4773,0.4131,0.6365,0.4432
H,0.4607,0.0000,0.0138,0.8761,0.8427,0.4772,0.4128,0.6367,0.4434
H,0.4643,0.0000,0.0237,0.8752,0.8629,0.4774,0.4124,0.6367,0.4435
H,0.4536,0.0000,0.0178,0.8777,0.8617,0.4783,0.4122,0.6362,0.4432
H,0.4607,0.0000,0.0168,0.8761,0.8772,0.4799,0.4120,0.6358,0.4424
H,0.4643,0.0000,0.0148,0.8752,0.8868,0.4818,0.4116,0.6357,0.4408
H,0.4607,0.0000,0.0119,0.8744,0.8796,0.4827,0.4113,0.6357,0.4401
H,0.4571,0.0000,0.0030,0.8735,0.8713,0.4825,0.4109,0.6358,0.4406
H,0.4571,0.0000,0.0000,0.8718,0.8903,0.4825,0.4107,0.6358,0.4408
H,0.4536,0.0000,0.0010,0.8727,0.8939,0.4811,0.4107,0.6360,0.4418
H,0.4571,0.0000,0.0049,0.8786,0.8665,0.4805,0.4106,0.6362,0.4424
H,0.4571,0.0000,0.0020,0.8744,0.8725,0.4802,0.4110,0.6366,0.4418
H,0.4643,0.0000,0.0069,0.8735,0.8903,0.4796,0.4114,0.6360,0.4431
H,0.5036,0.0000,0.0030,0.8735,0.8892,0.4802,0.4123,0.6367,0.4406
H,0.4643,0.0000,0.0079,0.8735,0.8546,0.4799,0.4119,0.6371,0.4406
H,0.4536,0.0000,0.0129,0.8727,0.8784,0.4792,0.4114,0.6380,0.4405
H,0.4607,0.0000,0.0198,0.8744,0.8939,0.4789,0.4108,0.6385,0.4406
H,0.4536,0.0000,0.0277,0.8710,0.8868,0.4794,0.4106,0.6382,0.4407
H,0.4643,0.0000,0.0297,0.8752,0.8903,0.4796,0.4104,0.6380,0.4411
H,0.4607,0.0000,0.0386,0.8710,0.8892,0.4803,0.4105,0.6371,0.4415
H,0.4643,0.0000,0.0445,0.8727,0.8844,0.4800,0.4106,0.6373,0.4414
H,0.4536,0.0000,0.0504,0.8710,0.8856,0.4796,0.4101,0.6370,0.4428
H,0.4536,0.0000,0.0396,0.8685,0.8880,0.4801,0.4108,0.6370,0.4417
H,0.4607,0.0000,0.0208,0.8710,0.8915,0.4799,0.4105,0.6364,0.4429
H,0.4607,0.0000,0.0148,0.8659,0.8665,0.4807,0.4107,0.6362,0.4422
H,0.4571,0.0000,0.0030,0.8668,0.8737,0.4804,0.4106,0.6366,0.4419
H,0.4571,0.0000,0.0000,0.8659,0.8689,0.4802,0.4106,0.6363,0.4427
H,0.4607,0.0000,0.0000,0.8668,0.8677,0.4808,0.4109,0.6367,0.4410
H,0.4571,0.0000,0.0000,0.8651,0.8641,0.4800,0.4108,0.6365,0.4424
H,0.4536,0.0000,0.0000,0.8634,0.8772,0.4804,0.4106,0.6368,0.4416
H,0.4571,0.0000,0.0000,0.8634,0.8772,0.4798,0.4107,0.6373,0.4416
H,0.4607,0.0000,0.0000,0.8609,0.8522,0.4797,0.4102,0.6367,0.4429
H,0.4643,0.0000,0.0000,0.8626,0.8522,0.4802,0.4105,0.6373,0.4413
H,0.4643,0.0000,0.0000,0.8626,0.8999,0.4792,0.4100,0.6369,0.4434
H,0.4571,0.0000,0.0000,0.8702,0.9011,0.4792,0.4103,0.6372,0.4427
H,0.4607,0.0000,0.0000,0.8752,0.9261,0.4782,0.4094,0.6375,0.4443
H,0.4964,0.0000,0.0000,0.8786,0.9535,0.4791,0.4092,0.6369,0.4443
H,0.4643,0.0000,0.0000,0.8718,0.9535,0.4792,0.4092,0.6373,0.4435
H,0.4679,0.0000,0.0000,0.8710,0.9285,0.4791,0.4091,0.6370,0.4443
H,0.4679,0.0000,0.0000,0.8693,0.9106,0.4797,0.4094,0.6369,0.4434
H,0.4679,0.0000,0.0000,0.8702,0.9309,0.4792,0.4091,0.6372,0.4438
H,0.4536,0.0000,0.0000,0.8702,0.9297,0.4789,0.4092,0.6377,0.4432
H,0.4571,0.0000,0.0000,0.8702,0.9249,0.4789,0.4106,0.6388,0.4404
H,0.5000,0.0000,0.0000,0.8727,0.9297,0.4776,0.4113,0.6393,0.4405
H,0.4929,0.0000,0.0000,0.8744,0.9416,0.4775,0.4114,0.6395,0.4403
H,0.4607,0.0000,0.0000,0.8702,0.9535,0.4786,0.4113,0.6399,0.4385
H,0.4607,0.0000,0.0000,0.8693,0.9285,0.4785,0.4102,0.6397,0.4399
H,0.4643,0.0000,0.0000,0.8693,0.9201,0.4791,0.4099,0.6395,0.4399
H,0.4571,0.0000,0.0000,0.8668,0.9261,0.4785,0.4097,0.6397,0.4404
H,0.4571,0.0000,0.0000,0.8693,0.9154,0.4782,0.4094,0.6394,0.4415
H,0.4643,0.0000,0.0000,0.8718,0.8903,0.4769,0.4105,0.6400,0.4410
H,0.4964,0.0000,0.0000,0.8693,0.8796,0.4748,0.4105,0.6388,0.4450
H,0.4643,0.0000,0.0000,0.8685,0.8987,0.4761,0.4117,0.6396,0.4414
H,0.4643,0.0000,0.0000,0.8685,0.9035,0.4761,0.4122,0.6400,0.4403
H,0.4607,0.0000,0.0000,0.8651,0.9154,0.4756,0.4117,0.6391,0.4425
H,0.4607,0.0000,0.0000,0.8651,0.9142,0.4769,0.4122,0.6392,0.4406
H,0.4571,0.0000,0.0000,0.8626,0.9070,0.4765,0.4116,0.6390,0.4417
H,0.4679,0.0000,0.0000,0.8668,0.9297,0.4768,0.4114,0.6390,0.4417
H,0.4571,0.0000,0.0000,0.8626,0.9082,0.4771,0.4114,0.6394,0.4407
H,0.4643,0.0000,0.0000,0.8642,0.9118,0.4764,0.4109,0.6393,0.4422
H,0.4929,0.0000,0.0000,0.8617,0.9321,0.4780,0.4112,0.6388,0.4409
H,0.4607,0.0000,0.0000,0.8600,0.9106,0.4776,0.4109,0.6389,0.4413
H,0.4964,0.0000,0.0000,0.8609,0.9023,0.4782,0.4109,0.6384,0.4415
H,0.4536,0.0000,0.0000,0.8600,0.8915,0.4783,0.4112,0.6385,0.4410
H,0.4607,0.0000,0.0000,0.8592,0.9106,0.4776,0.4106,0.6385,0.4423
H,0.4607,0.0000,0.0000,0.8575,0.9190,0.4787,0.4113,0.6384,0.4406
H,0.4643,0.0000,0.0000,0.8567,0.9011,0.4781,0.4109,0.6383,0.4416
H,0.4536,0.0000,0.0000,0.8567,0.9190,0.4786,0.4112,0.6379,0.4415
H,0.4571,0.0000,0.0000,0.8567,0.9118,0.4782,0.4114,0.6384,0.4410
H,0.4571,0.0000,0.0000,0.8583,0.9035,0.4780,0.4113,0.6382,0.4417
H,0.4607,0.0000,0.0000,0.8617,0.9178,0.4781,0.4118,0.6385,0.4406
H,0.4643,0.0000,0.0000,0.8558,0.9154,0.4774,0.4115,0.6384,0.4418
H,0.4536,0.0000,0.0000,0.8567,0.9035,0.4781,0.4117,0.6385,0.4407
H,0.4607,0.0000,0.0000,0.8558,0.8999,0.4773,0.4115,0.6390,0.4410
H,0.4643,0.0000,0.0000,0.8550,0.9058,0.4767,0.4113,0.6387,0.4423
H,0.4607,0.0000,0.0000,0.8550,0.9344,0.4762,0.4113,0.6384,0.4432
H,0.4679,0.0000,0.0000,0.8541,0.9261,0.4753,0.4100,0.6388,0.4449
H,0.4643,0.0000,0.0000,0.8550,0.9035,0.4754,0.4091,0.6391,0.4452
H,0.4643,0.0000,0.0000,0.8550,0.8999,0.4752,0.4083,0.6394,0.4457
H,0.4607,0.0000,0.0000,0.8541,0.9070,0.4765,0.4075,0.6398,0.4445
H,0.4607,0.0000,0.0000,0.8575,0.9237,0.4772,0.4081,0.6393,0.4438
